rust-stdlib-v1.80.mv.db,/Users/landen/Research/bsim/bins/bat-O3,0.0,0.0
std::sys::personality::gcc::find_eh_action::{closure#1},core::ops::function::FnOnce::call_once<std::sys::personality::gcc::find_eh_action::{closure_env#1}_()>,1.000,12.543
std::sys::personality::gcc::find_eh_action::{closure#0},std::sys::personality::gcc::find_eh_action::{closure#1},1.000,12.543
std::sys::personality::gcc::find_eh_action::{closure#0},core::ops::function::FnOnce::call_once<std::sys::personality::gcc::find_eh_action::{closure_env#0}_()>,1.000,12.543
std::sys::personality::gcc::find_eh_action::{closure#0},core::fmt::fmt<&str>,0.449,8.145
std::sys::personality::gcc::find_eh_action::{closure#0},core::ops::function::FnOnce::call_once<std::sys::personality::gcc::find_eh_action::{closure_env#1}_()>,1.000,12.543
std::sys::personality::gcc::find_eh_action::{closure#0},std::sys::personality::gcc::find_eh_action::{closure#0},1.000,12.543
std::sys::personality::dwarf::eh::read_encoded_offset,gimli::read::reader::Reader::read_uleb128<gimli::read::endian_slice::EndianSlice<gimli::endianity::LittleEndian>>,0.212,9.943
std::sys::personality::dwarf::eh::read_encoded_offset,std::sys::personality::dwarf::eh::read_encoded_offset,1.000,181.234
std::sys::personality::dwarf::eh::read_encoded_offset,std::sys::personality::gcc::rust_eh_personality,0.207,15.122
std::sys::pal::unix::weak::DlsymWeak::initialize<unsafe_extern_\C\_fn(*const_libc::unix::linux_like::linux::gnu::b64::aarch64::pthread_attr_t)_->_usize>,std::time::Instant::checked_duration_since,0.337,8.310
std::sys::pal::unix::weak::DlsymWeak::initialize<unsafe_extern_\C\_fn(*const_libc::unix::linux_like::linux::gnu::b64::aarch64::pthread_attr_t)_->_usize>,std::sys::pal::unix::weak::DlsymWeak::initialize<unsafe_extern_\C\_fn(*const_libc::unix::linux_like::linux::gnu::b64::aarch64::pthread_attr_t)_->_usize>,0.785,16.852
std::sys::pal::unix::weak::DlsymWeak::initialize<unsafe_extern_\C\_fn(*const_libc::unix::linux_like::linux::gnu::b64::aarch64::pthread_attr_t)_->_usize>,core::str::split_once<char>,0.314,8.655
std::sys::pal::unix::weak::DlsymWeak::initialize<unsafe_extern_\C\_fn(*const_libc::unix::linux_like::linux::gnu::b64::aarch64::pthread_attr_t)_->_usize>,std::time::sub,0.322,8.125
std::sys::pal::unix::weak::DlsymWeak::initialize<unsafe_extern_\C\_fn(*const_libc::unix::linux_like::linux::gnu::b64::aarch64::pthread_attr_t)_->_usize>,std::time::Instant::duration_since,0.322,8.125
std::sys::pal::unix::time::Timespec::sub_timespec,core::fmt::fmt<i32>,0.155,4.295
std::sys::pal::unix::time::Timespec::sub_timespec,core::fmt::fmt<isize>,0.155,4.295
std::sys::pal::unix::time::Timespec::sub_timespec,std::sys::pal::unix::time::Timespec::sub_timespec,0.970,94.419
std::sys::pal::unix::time::Timespec::sub_timespec,core::fmt::fmt<core::num::nonzero::NonZero<u64>>,0.163,4.846
std::sys::pal::unix::time::Timespec::sub_timespec,std::sync::mpmc::zero::fmt,0.167,5.067
std::sys::pal::unix::time::Timespec::now,std::sys::pal::unix::stdio::write_vectored,0.210,6.491
std::sys::pal::unix::time::Timespec::now,std::sys::pal::unix::stdio::read_vectored,0.210,6.491
std::sys::pal::unix::time::Timespec::now,std::sys::pal::unix::time::Timespec::now,0.694,28.325
std::sys::pal::unix::time::Timespec::now,std::sys::pal::unix::kernel_copy::fd_to_meta<std::fs::File>,0.222,5.400
std::sys::pal::unix::time::Timespec::now,std::sys::pal::unix::stdio::write_vectored,0.210,6.491
std::sys::pal::unix::thread_local_dtor::register_dtor,core::fmt::Write::write_fmt<std::io::Write::write_fmt::Adapter<std::sys::pal::unix::stdio::Stderr>>,1.000,10.270
std::sys::pal::unix::thread_local_dtor::register_dtor,core::fmt::Write::write_fmt<std::io::Write::write_fmt::Adapter<alloc::vec::Vec<u8_alloc::alloc::Global>>>,1.000,10.270
std::sys::pal::unix::thread_local_dtor::register_dtor,core::fmt::Write::write_fmt<alloc::string::String>,1.000,10.270
std::sys::pal::unix::thread_local_dtor::register_dtor,core::fmt::Write::write_fmt<std::io::Write::write_fmt::Adapter<std::io::stdio::StdoutLock>>,1.000,10.270
std::sys::pal::unix::thread_local_dtor::register_dtor,core::fmt::Write::write_fmt<std::io::Write::write_fmt::Adapter<std::io::stdio::StderrLock>>,1.000,10.270
std::sys::pal::unix::thread::Thread::set_name,std::sys::pal::unix::time::Timespec::now,0.158,5.240
std::sys::pal::unix::thread::Thread::set_name,core::ptr::drop_in_place<std::panicking::Hook>,0.154,4.509
std::sys::pal::unix::thread::Thread::set_name,core::ptr::drop_in_place<(gimli::read::UnitOffset<usize>_addr2line::lazy::LazyCell<core::result::Result<addr2line::function::Function<gimli::read::endian_slice::EndianSlice<gimli::endianity::LittleEndian>>_gimli::read::Error>>)>,0.154,3.918
std::sys::pal::unix::thread::Thread::set_name,std::sys::pal::unix::thread::Thread::set_name,1.000,36.215
std::sys::pal::unix::thread::Thread::set_name,std::path::PathBuf::pop,0.160,5.017
std::sys::pal::unix::thread::Thread::new,std::sys::pal::unix::thread::Thread::new,0.775,128.134
std::sys::pal::unix::thread::Thread::new,std::sys_common::net::try_from,0.140,2.922
std::sys::pal::unix::thread::Thread::new,core::fmt::Write::write_char<std::io::Write::write_fmt::Adapter<std::sys::pal::unix::stdio::Stdout>>,0.138,1.420
std::sys::pal::unix::thread::Thread::new,core::fmt::Write::write_char<std::io::Write::write_fmt::Adapter<std::sys::pal::unix::stdio::Stderr>>,0.138,1.420
std::sys::pal::unix::thread::Thread::new,std::sys::pal::unix::stack_overflow::imp::signal_handler,0.139,1.610
std::sys::pal::unix::thread::new::thread_start,std::sys::pal::unix::stack_overflow::drop,0.415,16.745
std::sys::pal::unix::thread::new::thread_start,std::sys::pal::unix::thread::new::thread_start,0.889,44.952
std::sys::pal::unix::thread::new::thread_start,core::ptr::drop_in_place<std::panicking::rust_panic_without_hook::RewrapBox>,0.212,7.240
std::sys::pal::unix::thread::new::thread_start,core::ptr::drop_in_place<std::backtrace_rs::symbolize::gimli::Mapping>,0.179,5.522
std::sys::pal::unix::thread::new::thread_start,std::time::fmt,0.193,5.788
std::sys::pal::unix::thread::drop,std::sys::pal::unix::process::process_inner::posix_spawn::drop,1.000,12.684
std::sys::pal::unix::thread::drop,core::fmt::fmt<core::ffi::c_void>,0.336,6.869
std::sys::pal::unix::thread::drop,core::fmt::fmt<alloc::ffi::c_str::CString>,0.336,6.869
std::sys::pal::unix::thread::drop,std::sys::pal::unix::process::process_inner::posix_spawn::drop,1.000,12.684
std::sys::pal::unix::thread::drop,std::sys::pal::unix::thread::drop,1.000,12.684
std::sys::pal::unix::stdio::write_vectored,std::sys::pal::unix::stdio::write_vectored,1.000,39.776
std::sys::pal::unix::stdio::write_vectored,std::sys::pal::unix::stdio::write_vectored,1.000,39.776
std::sys::pal::unix::stdio::write_vectored,std::fs::write_vectored,0.718,28.533
std::sys::pal::unix::stdio::write_vectored,std::sys::pal::unix::stdio::read_vectored,1.000,39.776
std::sys::pal::unix::stdio::write_vectored,std::fs::read_vectored,0.718,28.533
std::sys::pal::unix::stdio::write,std::sys::pal::unix::stdio::write,1.000,38.263
std::sys::pal::unix::stdio::write,std::sys::pal::unix::stdio::read,1.000,38.263
std::sys::pal::unix::stdio::write,std::sys::pal::unix::stdio::write,1.000,38.263
std::sys::pal::unix::stdio::write,std::fs::read,0.704,27.010
std::sys::pal::unix::stdio::write,std::sys::pal::unix::net::Socket::write,0.716,27.134
std::sys::pal::unix::stdio::is_write_vectored,std::io::error::from,1.000,8.275
std::sys::pal::unix::stdio::is_write_vectored,core::error::Error::cause<core::num::error::TryFromIntError>,1.000,8.275
std::sys::pal::unix::stdio::is_write_vectored,core::error::Error::cause<alloc::boxed::{impl#84}::from::StringError>,1.000,8.275
std::sys::pal::unix::stdio::is_write_vectored,std::io::impls::is_write_vectored<alloc::alloc::Global>,1.000,8.275
std::sys::pal::unix::stdio::is_write_vectored,std::io::impls::flush<alloc::alloc::Global>,1.000,8.275
std::sys::pal::unix::stdio::flush,std::io::impls::flush<alloc::alloc::Global>,1.000,8.275
std::sys::pal::unix::stdio::flush,core::error::Error::cause<alloc::boxed::{impl#84}::from::StringError>,1.000,8.275
std::sys::pal::unix::stdio::flush,std::io::impls::is_write_vectored<alloc::alloc::Global>,1.000,8.275
std::sys::pal::unix::stdio::flush,std::io::error::from,1.000,8.275
std::sys::pal::unix::stdio::flush,core::error::Error::cause<core::num::error::TryFromIntError>,1.000,8.275
std::sys::pal::unix::stack_overflow::imp::signal_handler,std::sys::pal::unix::process::process_common::Command::send_pidfd,0.159,3.298
std::sys::pal::unix::stack_overflow::imp::signal_handler,std::path::PathBuf::pop,0.158,4.474
std::sys::pal::unix::stack_overflow::imp::signal_handler,core::ptr::drop_in_place<alloc::vec::Vec<addr2line::SupUnit<gimli::read::endian_slice::EndianSlice<gimli::endianity::LittleEndian>>_alloc::alloc::Global>>,0.156,4.171
std::sys::pal::unix::stack_overflow::imp::signal_handler,std::sys::pal::unix::stack_overflow::imp::signal_handler,0.588,49.547
std::sys::pal::unix::stack_overflow::imp::signal_handler,core::ptr::drop_in_place<alloc::boxed::Box<[addr2line::SupUnit<gimli::read::endian_slice::EndianSlice<gimli::endianity::LittleEndian>>]_alloc::alloc::Global>>,0.155,4.281
std::sys::pal::unix::stack_overflow::imp::make_handler,std::sys::pal::unix::process::process_common::Stdio::to_child_stdio,0.185,7.042
std::sys::pal::unix::stack_overflow::imp::make_handler,std::sys::pal::unix::net::Socket::new_pair,0.226,12.095
std::sys::pal::unix::stack_overflow::imp::make_handler,std::sys::pal::unix::fs::drop,0.255,13.957
std::sys::pal::unix::stack_overflow::imp::make_handler,std::rt::lang_start_internal,0.198,14.594
std::sys::pal::unix::stack_overflow::imp::make_handler,std::sys::pal::unix::stack_overflow::imp::make_handler,0.869,146.327
std::sys::pal::unix::rand::hashmap_random_keys,std::io::stdio::write_all,0.225,15.282
std::sys::pal::unix::rand::hashmap_random_keys,std::io::Write::write_all<std::sys::pal::unix::stdio::Stderr>,0.235,15.577
std::sys::pal::unix::rand::hashmap_random_keys,std::io::Write::write_fmt::write_str<std::sys::pal::unix::stdio::Stderr>,0.234,15.967
std::sys::pal::unix::rand::hashmap_random_keys,std::io::Write::write_fmt::write_str<std::sys::pal::unix::stdio::Stdout>,0.234,15.967
std::sys::pal::unix::rand::hashmap_random_keys,std::sys::pal::unix::rand::hashmap_random_keys,0.928,178.463
std::sys::pal::unix::process::process_inner::Process::wait,std::process::Child::try_wait,0.514,63.442
std::sys::pal::unix::process::process_inner::Process::wait,std::fs::File::set_len,0.231,11.528
std::sys::pal::unix::process::process_inner::Process::wait,std::sys::pal::unix::process::process_common::Command::do_exec,0.224,15.861
std::sys::pal::unix::process::process_inner::Process::wait,std::sys::pal::unix::process::process_inner::Process::wait,0.982,155.224
std::sys::pal::unix::process::process_inner::Process::wait,std::process::Child::kill,0.256,14.370
std::sys::pal::unix::process::process_common::Stdio::to_child_stdio,std::sys::pal::unix::process::process_common::Stdio::to_child_stdio,1.000,130.864
std::sys::pal::unix::process::process_common::Stdio::to_child_stdio,std::process::Child::try_wait,0.223,11.280
std::sys::pal::unix::process::process_common::Stdio::to_child_stdio,std::net::tcp::TcpStream::linger,0.220,9.617
std::sys::pal::unix::process::process_common::Stdio::to_child_stdio,std::sys::pal::unix::net::Socket::new_pair,0.378,26.244
std::sys::pal::unix::process::process_common::Stdio::to_child_stdio,std::sys::pal::unix::kernel_copy::fd_to_meta<std::fs::File>,0.232,5.816
std::sys::pal::unix::process::process_common::os2c,std::sys_common::net::try_from,0.281,10.476
std::sys::pal::unix::process::process_common::os2c,std::backtrace::fmt,0.298,8.960
std::sys::pal::unix::process::process_common::os2c,std::fs::next,0.273,8.283
std::sys::pal::unix::process::process_common::os2c,std::sys::pal::unix::process::process_common::os2c,0.638,22.365
std::sys::pal::unix::process::process_common::os2c,std::sys_common::process::next,0.243,6.647
std::sys::pal::unix::process::process_common::Command::stdin,core::ptr::drop_in_place<core::result::Result<std::fs::File_std::io::error::Error>>,0.317,8.637
std::sys::pal::unix::process::process_common::Command::stdin,std::sys::pal::unix::process::process_common::Command::stdin,1.000,26.088
std::sys::pal::unix::process::process_common::Command::stdin,core::ptr::drop_in_place<std::process::Child>,0.321,10.159
std::sys::pal::unix::process::process_common::Command::stdin,std::sys::pal::unix::process::process_common::Command::stdout,1.000,26.088
std::sys::pal::unix::process::process_common::Command::stdin,std::sys::pal::unix::process::process_common::Command::stderr,1.000,26.088
std::sys::pal::unix::process::process_common::Command::spawn,std::os::unix::process::exec,0.236,23.063
std::sys::pal::unix::process::process_common::Command::spawn,std::sys::pal::unix::process::process_common::Command::spawn,0.953,757.847
std::sys::pal::unix::process::process_common::Command::spawn,std::sys::pal::unix::fs::copy,0.171,3.581
std::sys::pal::unix::process::process_common::Command::setup_io,std::process::Command::status,0.343,21.388
std::sys::pal::unix::process::process_common::Command::setup_io,std::sys::pal::unix::process::process_common::Command::setup_io,1.000,103.457
std::sys::pal::unix::process::process_common::Command::setup_io,std::os::unix::net::stream::UnixStream::pair,0.203,5.520
std::sys::pal::unix::process::process_common::Command::setup_io,std::os::unix::net::datagram::UnixDatagram::pair,0.203,5.520
std::sys::pal::unix::process::process_common::Command::setup_io,std::process::Command::spawn,0.198,6.023
std::sys::pal::unix::process::process_common::Command::send_pidfd,std::io::stdio::write,0.253,11.261
std::sys::pal::unix::process::process_common::Command::send_pidfd,std::sys_common::net::UdpSocket::connect,0.249,11.182
std::sys::pal::unix::process::process_common::Command::send_pidfd,std::sys::pal::unix::process::process_common::Command::send_pidfd,1.000,85.315
std::sys::pal::unix::process::process_common::Command::send_pidfd,std::io::stdio::write,0.253,11.261
std::sys::pal::unix::process::process_common::Command::send_pidfd,std::sys::pal::unix::process::process_common::Command::recv_pidfd,0.415,26.189
std::sys::pal::unix::process::process_common::Command::recv_pidfd,std::fs::File::set_permissions,0.337,15.832
std::sys::pal::unix::process::process_common::Command::recv_pidfd,std::fs::File::sync_all,0.337,15.832
std::sys::pal::unix::process::process_common::Command::recv_pidfd,std::sys::pal::unix::process::process_common::Command::recv_pidfd,1.000,74.695
std::sys::pal::unix::process::process_common::Command::recv_pidfd,std::sys::pal::unix::process::process_common::Command::send_pidfd,0.415,26.189
std::sys::pal::unix::process::process_common::Command::recv_pidfd,std::fs::File::sync_data,0.337,15.832
std::sys::pal::unix::process::process_common::Command::new,std::sys::pal::unix::process::process_common::Command::new,0.637,75.996
std::sys::pal::unix::process::process_common::Command::new,std::path::Path::is_absolute,0.200,3.462
std::sys::pal::unix::process::process_common::Command::new,std::sys::pal::unix::fs::lstat,0.201,1.682
std::sys::pal::unix::process::process_common::Command::new,std::sys::pal::unix::fs::stat,0.201,1.682
std::sys::pal::unix::process::process_common::Command::new,std::os::unix::net::addr::sockaddr_un,0.279,18.552
std::sys::pal::unix::process::process_common::Command::do_exec,core::ptr::drop_in_place<std::sys::pal::unix::process::process_common::ChildPipes>,0.171,0.332
std::sys::pal::unix::process::process_common::Command::do_exec,std::sys::pal::unix::process::process_inner::Process::wait,0.224,16.023
std::sys::pal::unix::process::process_common::Command::do_exec,std::process::Child::kill,0.187,1.431
std::sys::pal::unix::process::process_common::Command::do_exec,std::sys::pal::unix::process::process_common::Command::do_exec,1.000,291.684
std::sys::pal::unix::process::process_common::Command::do_exec,std::env::current_dir,0.172,2.787
std::sys::pal::unix::process::process_common::Command::capture_env,std::sys::pal::unix::process::process_common::Command::capture_env,0.808,605.804
std::sys::pal::unix::process::process_common::Command::capture_env,std::sys_common::process::CommandEnv::remove,0.276,63.860
std::sys::pal::unix::process::process_common::Command::arg,std::env::len,0.245,6.276
std::sys::pal::unix::process::process_common::Command::arg,std::sys::pal::unix::process::process_common::Command::pre_exec,0.248,8.398
std::sys::pal::unix::process::process_common::Command::arg,std::sys::pal::unix::process::process_common::Command::arg,0.952,57.368
std::sys::pal::unix::process::process_common::Command::arg,std::io::util::read_buf,0.257,9.286
std::sys::pal::unix::process::process_common::Command::arg,std::env::fmt,0.261,8.062
std::sys::pal::unix::pipe::read2,std::sys::pal::unix::pipe::read2,1.000,179.530
std::sys::pal::unix::pipe::read2,std::sys::pal::unix::fs::drop,0.198,8.662
std::sys::pal::unix::pipe::read2,std::io::stdio::write_all_vectored,0.211,7.190
std::sys::pal::unix::pipe::read2,std::fs::DirBuilder::create_dir_all,0.199,12.585
std::sys::pal::unix::pipe::read2,std::env::current_dir,0.186,8.994
std::sys::pal::unix::os::split_paths::bytes_to_path,std::path::Path::_with_file_name,0.375,13.482
std::sys::pal::unix::os::split_paths::bytes_to_path,std::sys::os_str::bytes::Slice::to_owned,0.431,15.371
std::sys::pal::unix::os::split_paths::bytes_to_path,alloc::slice::hack::to_vec<u8_alloc::alloc::Global>,0.431,15.371
std::sys::pal::unix::os::split_paths::bytes_to_path,std::sys::pal::unix::os::split_paths::bytes_to_path,0.431,15.371
std::sys::pal::unix::os::split_paths::bytes_to_path,std::ffi::os_str::from<str>,0.431,15.371
std::sys::pal::unix::os::glibc_version,std::panicking::default_hook::{closure#1},0.176,4.680
std::sys::pal::unix::os::glibc_version,std::backtrace::Backtrace::capture,0.167,4.503
std::sys::pal::unix::os::glibc_version,std::backtrace_rs::symbolize::gimli::elf::debug_path_exists,0.169,4.875
std::sys::pal::unix::os::glibc_version,std::sys::pal::unix::os::glibc_version,0.343,27.121
std::sys::pal::unix::os::glibc_version,std::env::_var_os,0.205,6.880
std::sys::pal::unix::os::getenv::{closure#0},std::sys::pal::unix::os::getenv::{closure#0},0.783,67.315
std::sys::pal::unix::os::getenv::{closure#0},std::panicking::rust_panic_with_hook,0.159,3.225
std::sys::pal::unix::os::getenv::{closure#0},std::panicking::begin_panic_handler::{closure#0},0.125,2.868
std::sys::pal::unix::os::getenv::{closure#0},std::os::unix::process::exec,0.169,4.543
std::sys::pal::unix::os::getenv::{closure#0},std::env::vars_os,0.195,10.957
std::sys::pal::unix::os::exit,std::backtrace_rs::symbolize::gimli::elf::debug_path_exists,0.165,4.695
std::sys::pal::unix::os::exit,std::sys::pal::unix::os::glibc_version,0.310,23.531
std::sys::pal::unix::os::exit,std::panicking::default_hook::{closure#1},0.172,4.240
std::sys::pal::unix::os::exit,std::backtrace::Backtrace::capture,0.163,4.061
std::sys::pal::unix::os::exit,std::env::_var_os,0.200,6.702
std::sys::pal::unix::net::Socket::write,std::fs::read,0.704,27.010
std::sys::pal::unix::net::Socket::write,std::sys::pal::unix::stdio::read,0.716,27.134
std::sys::pal::unix::net::Socket::write,std::sys::pal::unix::stdio::write,0.716,27.134
std::sys::pal::unix::net::Socket::write,std::sys::pal::unix::net::Socket::write,1.000,38.263
std::sys::pal::unix::net::Socket::write,std::sys::pal::unix::stdio::write,0.716,27.134
std::sys::pal::unix::net::Socket::new_pair,std::net::tcp::TcpStream::linger,0.416,19.613
std::sys::pal::unix::net::Socket::new_pair,std::sys::pal::unix::net::Socket::new_raw,0.378,15.755
std::sys::pal::unix::net::Socket::new_pair,std::os::unix::net::datagram::UnixDatagram::unbound,0.348,14.132
std::sys::pal::unix::net::Socket::new_pair,std::sys::pal::unix::net::Socket::new_pair,1.000,58.480
std::sys::pal::unix::net::Socket::new_pair,std::sys::pal::unix::process::process_common::Stdio::to_child_stdio,0.378,26.244
std::sys::pal::unix::futex::futex_wake,core::fmt::fmt<std::io::error::Error>,0.218,5.631
std::sys::pal::unix::futex::futex_wake,core::fmt::fmt<std::backtrace::BytesOrWide>,0.218,5.631
std::sys::pal::unix::futex::futex_wake,std::sys::pal::unix::futex::futex_wake,1.000,13.296
std::sys::pal::unix::futex::futex_wake,core::fmt::fmt<std::backtrace::BacktraceSymbol>,0.218,5.631
std::sys::pal::unix::futex::futex_wake,core::fmt::fmt,0.218,5.631
std::sys::pal::unix::futex::futex_wait,std::sys::pal::unix::futex::futex_wait,1.000,86.490
std::sys::pal::unix::futex::futex_wait,std::sys::sync::condvar::futex::Condvar::wait_timeout,0.502,44.501
std::sys::pal::unix::futex::futex_wait,std::thread::sleep,0.183,6.445
std::sys::pal::unix::futex::futex_wait,std::thread::park_timeout,0.356,34.909
std::sys::pal::unix::futex::futex_wait,std::os::unix::net::stream::UnixStream::set_read_timeout,0.171,5.153
std::sys::pal::unix::fs::unlink::{closure#0},std::sys::pal::unix::fs::fchown,0.712,19.239
std::sys::pal::unix::fs::unlink::{closure#0},std::sys::pal::unix::fs::rmdir::{closure#0},1.000,26.296
std::sys::pal::unix::fs::unlink::{closure#0},std::sys::pal::unix::fs::chroot::{closure#0},1.000,26.296
std::sys::pal::unix::fs::unlink::{closure#0},std::sys::pal::unix::fs::link::{closure#0}::{closure#0},0.697,19.093
std::sys::pal::unix::fs::unlink::{closure#0},std::sys::pal::unix::fs::unlink::{closure#0},1.000,26.296
std::sys::pal::unix::fs::unlink,std::sys::pal::unix::fs::chroot,0.918,43.968
std::sys::pal::unix::fs::unlink,std::sys::pal::unix::fs::chown,0.781,37.035
std::sys::pal::unix::fs::unlink,std::sys::pal::unix::fs::unlink,0.918,43.968
std::sys::pal::unix::fs::unlink,std::sys::pal::unix::fs::rmdir,0.918,43.968
std::sys::pal::unix::fs::unlink,std::sys::pal::unix::fs::lchown,0.781,37.035
std::sys::pal::unix::fs::try_statx,std::sys::pal::unix::fs::DirEntry::metadata,0.240,6.902
std::sys::pal::unix::fs::try_statx,std::sys::pal::unix::fs::lstat::{closure#0},0.234,5.698
std::sys::pal::unix::fs::try_statx,std::sys::pal::unix::fs::stat::{closure#0},0.234,5.698
std::sys::pal::unix::fs::try_statx,std::sys::pal::unix::fs::lstat,0.223,4.195
std::sys::pal::unix::fs::try_statx,std::sys::pal::unix::fs::try_statx,0.802,124.128
std::sys::pal::unix::fs::stat::{closure#0},std::sys::pal::unix::fs::lstat,0.734,51.398
std::sys::pal::unix::fs::stat::{closure#0},std::sys::pal::unix::fs::DirEntry::metadata,0.708,45.332
std::sys::pal::unix::fs::stat::{closure#0},std::sys::pal::unix::fs::lstat::{closure#0},1.000,62.662
std::sys::pal::unix::fs::stat::{closure#0},std::sys::pal::unix::fs::stat::{closure#0},1.000,62.662
std::sys::pal::unix::fs::stat::{closure#0},std::sys::pal::unix::fs::stat,0.734,51.398
std::sys::pal::unix::fs::stat,std::sys::pal::unix::fs::lstat::{closure#0},0.735,51.660
std::sys::pal::unix::fs::stat,std::sys::pal::unix::fs::DirEntry::metadata,0.637,46.384
std::sys::pal::unix::fs::stat,std::sys::pal::unix::fs::lstat,0.961,81.437
std::sys::pal::unix::fs::stat,std::sys::pal::unix::fs::stat::{closure#0},0.735,51.660
std::sys::pal::unix::fs::stat,std::sys::pal::unix::fs::stat,0.961,81.437
std::sys::pal::unix::fs::readlink::{closure#0},std::net::udp::UdpSocket::leave_multicast_v6,0.220,8.411
std::sys::pal::unix::fs::readlink::{closure#0},std::net::udp::UdpSocket::join_multicast_v6,0.220,8.411
std::sys::pal::unix::fs::readlink::{closure#0},std::sys::pal::unix::fs::readlink::{closure#0},0.362,25.404
std::sys::pal::unix::fs::readlink::{closure#0},std::sys::pal::unix::net::Socket::new_pair,0.240,11.541
std::sys::pal::unix::fs::readlink::{closure#0},std::sys::pal::unix::fs::chroot::{closure#0},0.218,7.743
std::sys::pal::unix::fs::readdir,std::fs::read::inner,0.324,25.281
std::sys::pal::unix::fs::readdir,std::sys::pal::unix::fs::canonicalize,0.369,26.329
std::sys::pal::unix::fs::readdir,std::sys::pal::unix::fs::readdir,0.577,53.128
std::sys::pal::unix::fs::readdir,std::sys::pal::unix::os::chdir,0.384,23.428
std::sys::pal::unix::fs::readdir,std::env::_var_os,0.324,16.702
std::sys::pal::unix::fs::next,std::sys::pal::unix::fs::fmt,0.149,0.636
std::sys::pal::unix::fs::next,core::fmt::fmt<std::ffi::os_str::OsString>,0.149,0.636
std::sys::pal::unix::fs::next,std::io::stdio::consume,0.141,1.673
std::sys::pal::unix::fs::next,std::io::stdio::write,0.139,1.553
std::sys::pal::unix::fs::next,std::sys::pal::unix::fs::next,0.939,156.873
std::sys::pal::unix::fs::mkdir::{closure#0},std::sys::pal::unix::fs::mkdir::{closure#0},1.000,29.148
std::sys::pal::unix::fs::mkdir::{closure#0},std::sys::pal::unix::fs::rename::{closure#0}::{closure#0},0.693,20.011
std::sys::pal::unix::fs::mkdir::{closure#0},std::sys::pal::unix::fs::link::{closure#0}::{closure#0},0.693,20.011
std::sys::pal::unix::fs::mkdir::{closure#0},std::sys::pal::unix::fs::lchown::{closure#0},0.696,21.278
std::sys::pal::unix::fs::mkdir::{closure#0},std::sys::pal::unix::fs::chown::{closure#0},0.696,21.278
std::sys::pal::unix::fs::lstat::{closure#0},std::sys::pal::unix::fs::stat,0.734,51.398
std::sys::pal::unix::fs::lstat::{closure#0},std::sys::pal::unix::fs::lstat,0.734,51.398
std::sys::pal::unix::fs::lstat::{closure#0},std::sys::pal::unix::fs::lstat::{closure#0},1.000,62.662
std::sys::pal::unix::fs::lstat::{closure#0},std::sys::pal::unix::fs::DirEntry::metadata,0.708,45.332
std::sys::pal::unix::fs::lstat::{closure#0},std::sys::pal::unix::fs::stat::{closure#0},1.000,62.662
std::sys::pal::unix::fs::lstat,std::sys::pal::unix::fs::stat,0.961,81.437
std::sys::pal::unix::fs::lstat,std::sys::pal::unix::fs::lstat::{closure#0},0.735,51.660
std::sys::pal::unix::fs::lstat,std::sys::pal::unix::fs::lstat,0.961,81.437
std::sys::pal::unix::fs::lstat,std::sys::pal::unix::fs::DirEntry::metadata,0.637,46.384
std::sys::pal::unix::fs::lstat,std::sys::pal::unix::fs::stat::{closure#0},0.735,51.660
std::sys::pal::unix::fs::File::open_c,std::fs::File::sync_all,0.220,7.209
std::sys::pal::unix::fs::File::open_c,std::fs::File::set_permissions,0.220,7.209
std::sys::pal::unix::fs::File::open_c,std::fs::File::sync_data,0.220,7.209
std::sys::pal::unix::fs::File::open_c,std::sys::pal::unix::fs::File::open_c,1.000,142.468
std::sys::pal::unix::fs::File::open_c,std::sys_common::net::UdpSocket::connect,0.244,12.723
std::sys::pal::unix::fs::drop,std::thread::sleep_until,0.190,6.942
std::sys::pal::unix::fs::drop,std::sys::pal::unix::process::process_inner::posix_spawn::drop,0.183,5.480
std::sys::pal::unix::fs::drop,std::sys::pal::unix::kernel_copy::copy_regular_files::probe_copy_file_range_support,0.233,7.543
std::sys::pal::unix::fs::drop,std::sys::pal::unix::fs::drop,0.696,27.561
std::sys::pal::unix::fs::drop,std::sys::pal::unix::process::process_inner::posix_spawn::drop,0.183,5.480
std::sys::pal::unix::fs::DirEntry::metadata,std::sys::pal::unix::fs::stat,0.637,46.122
std::sys::pal::unix::fs::DirEntry::metadata,std::sys::pal::unix::fs::lstat::{closure#0},0.708,45.332
std::sys::pal::unix::fs::DirEntry::metadata,std::sys::pal::unix::fs::lstat,0.637,46.122
std::sys::pal::unix::fs::DirEntry::metadata,std::sys::pal::unix::fs::stat::{closure#0},0.708,45.332
std::sys::pal::unix::fs::DirEntry::metadata,std::sys::pal::unix::fs::DirEntry::metadata,1.000,71.205
std::sys::pal::unix::fs::canonicalize,std::sys::pal::unix::fs::readdir,0.386,30.346
std::sys::pal::unix::fs::canonicalize,std::env::_var_os,0.341,18.106
std::sys::pal::unix::fs::canonicalize,std::sys::pal::unix::fs::canonicalize,0.761,69.022
std::sys::pal::unix::fs::canonicalize,std::sys::pal::unix::fs::lstat,0.339,16.432
std::sys::pal::unix::fs::canonicalize,std::sys::pal::unix::os::chdir,0.431,26.967
std::sys::pal::unix::fd::FileDesc::read_to_end,std::io::default_read_to_end<&std::fs::File>,0.419,68.742
