/Users/landen/Research/bsim/bins/hyper/x64/hyper-application-O3,hyper-O1-x64.mv.db,0.0,0.9
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","hyper::proto::h1::io::Buffered<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::set_write_strategy_flatten<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","0.40862481400545636","9.571185680520855"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","hyper::proto::h1::io::Buffered<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::set_write_strategy_queue<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","0.40862481400545636","9.571185680520855"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","core::ptr::drop_in_place<std::io::Write::write_fmt::Adapter<alloc::vec::Vec<u8,_alloc::alloc::Global>>>","0.40264179666453237","8.907975036015912"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","tokio::runtime::scheduler::Context::expect_current_thread","0.38121190461332516","8.907975036015912"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","tokio::runtime::scheduler::Handle::as_current_thread","0.38121190461332516","8.907975036015912"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","hyper::proto::h1::io::Buffered<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_buf<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","0.3810685325790472","9.571185680520855"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","hashbrown::raw::Fallibility::capacity_overflow","0.3702058904071325","8.244764386966521"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","tokio::runtime::task::raw::RawTask::get_queue_next","0.357229984795239","8.71629908372839"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","tokio::runtime::io::driver::Handle::unpark","0.34978529711594697","8.71629908372839"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","mio::event::events::Events::with_capacity","0.347047230491037","9.10901916244522"
